favorite_count,retweet_count,texts,china,billion,products,democrats,great,dollars,tariffs,country,mueller,border,president,congressman,people,korea,party,years,farmers,going,trade,never,positive_count,negative_count,label
34939,7432,year maybe kidding quickly go business lack credibility approval public thats endorsing point one way could imagine sleepy joe biden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
34939,7432,year maybe kidding quickly go business lack credibility approval public thats endorsing point one way could imagine sleepy joe biden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
41668,9252,nervous skinny version pocahontas 100024th president rather great looking smart true stable genius sorry say even social medium would driven business along finally fake news medium,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1
41668,9252,nervous skinny version pocahontas 100024th president rather great looking smart true stable genius sorry say even social medium would driven business along finally fake news medium,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1
41668,9252,nervous skinny version pocahontas 100024th president rather great looking smart true stable genius sorry say even social medium would driven business along finally fake news medium,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1
51678,12898,big subject today white house social medium summit tremendous dishonesty bias discrimination suppression practiced certain company let get away much longer fake news medium also limited period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
68781,15708,white house hosting big important social medium summit today would become president without social medium yes probably conclusion go beautiful rose garden news conference census citizenship,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
107987,22846,word big part deep state democrat induced witch hunt unanimous decision favor united state court appeal fourth circuit ridiculous emolument case dont make money lose fortune honor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1
107987,22846,word big part deep state democrat induced witch hunt unanimous decision favor united state court appeal fourth circuit ridiculous emolument case dont make money lose fortune honor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
105319,19806,serving great job president including accepting zero salary,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1
105319,19806,serving great job president including accepting zero salary,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,24733,rt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70603,17892,iran long secretly enriching total violation terrible billion dollar deal made john kerry obama administration remember deal expire short number year sanction soon increased substantially,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
42771,11332,dems witch hunt continues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13422,rt reminder prominent democrat calling decriminalize border crossing every single democrat secon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,12515,rt cnn come defense rabid antisemite ilhan omar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76008,15067,done great job reducing crime african american community african american work today trump racist he businessman he great businessman he pushing life better michael brown ceo hydromatic tech,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1
80483,16141,company grown since trump taken control white house presidency sense better opportunity weve wanting quite time create manufacturing job believe president trump,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,10607,rt amazing news weekend job created june blowing away expectation job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,9607,rt barr absolutely right mueller testimony public spectacle thats ever democrat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75821,16581,recent strained decision united state supreme court simple allowing question citizen united state expensive census report even strained decision 2 allowing world expensive pathetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
75821,16581,recent strained decision united state supreme court simple allowing question citizen united state expensive census report even strained decision 2 allowing world expensive pathetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
73025,15128,healthcare obamacare stay place would replaced something far better show incredibly important upcoming election long heard appointment supreme court justice president important decision true,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0
73025,15128,healthcare obamacare stay place would replaced something far better show incredibly important upcoming election long heard appointment supreme court justice president important decision true,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
92458,19665,india long field day putting tariff american product longer acceptable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97109,20128,food stamp participation hit year low wow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66153,14072,president trump helm america getting great he going make estuary river water everything better thing done helping america tremendously thank bruce hrobak,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0
108362,27152,outrage growing great state minnesota patriot fight right say pledge allegiance fighting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
68260,16379,agree president supreme court got wrong question citizenship census ag barr see pathway add citizenship question steve doocy working hard something easy people fed,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,1
98421,20653,wacky ambassador uk foisted upon united state someone thrilled stupid guy speak country prime minister may failed brexit negotiation upset criticism badly,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1
98421,20653,wacky ambassador uk foisted upon united state someone thrilled stupid guy speak country prime minister may failed brexit negotiation upset criticism badly,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1
98421,20653,wacky ambassador uk foisted upon united state someone thrilled stupid guy speak country prime minister may failed brexit negotiation upset criticism badly,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
73563,14245,handled told deal went foolish waywas unable get done disaster dont know ambassador told pompous fool tell usa best economy military anywhere world far,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1
73563,14245,handled told deal went foolish waywas unable get done disaster dont know ambassador told pompous fool tell usa best economy military anywhere world far,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1
73563,14245,handled told deal went foolish waywas unable get done disaster dont know ambassador told pompous fool tell usa best economy military anywhere world far,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
71777,12629,getting bigger better stronger thank mr president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1
71777,12629,getting bigger better stronger thank mr president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1
71777,12629,getting bigger better stronger thank mr president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
73189,14861,good number economy much potential growth trade deal negotiated set negotiation treated unfairly put mildly country many year changing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
69372,12734,thank ari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,6354,rt huge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7382,rt full crowd shot #July4thDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5273,rt magical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80880,19293,massive crowd fake news dems didnt want report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,8127,rt god bless america 🇺🇸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
46084,10233,cute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
118831,27993,record employed th record trump era,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106804,23392,job job job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
423,118,job job job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131838,24735,greatest economy anywhere world greatest military anywhere world bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
135941,26424,julyth salute america lincoln memorial looking really big show lifetime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
85148,20366,robert mueller asked testify yet said could stick report would must much testimony total transparency witch hunt must end over collusion obstruction great hoax dead,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1
99190,23014,bigth july dc salute america pentagon great military leader thrilled showing american people among thing strongest advanced military anywhere world incredible flyover biggest ever firework,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1
104414,20805,economy best ever even much fake news giving credit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
83468,16415,people aware according poll every debate including three crooked hillary clinton despite fact first debate modulated sound got caught crew look somewhat easier crooked never know,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1
95003,19467,people fleeing new york like never business twice likely flee victim harassment ag state like great nra think move quickly texas loved,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,0
95003,19467,people fleeing new york like never business twice likely flee victim harassment ag state like great nra think move quickly texas loved,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0
95003,19467,people fleeing new york like never business twice likely flee victim harassment ag state like great nra think move quickly texas loved,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0
72454,14082,texas defend indemnify political harassment new york state governor cuomo many people leaving new york texas florida totally siege first new york tax high sue complete job,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0
72454,14082,texas defend indemnify political harassment new york state governor cuomo many people leaving new york texas florida totally siege first new york tax high sue complete job,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
72454,14082,texas defend indemnify political harassment new york state governor cuomo many people leaving new york texas florida totally siege first new york tax high sue complete job,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0
75975,15643,mark levin written big number one bestselling book called conspicuously accurately unfreedom press great book tell like fake news keep book number one,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
75975,15643,mark levin written big number one bestselling book called conspicuously accurately unfreedom press great book tell like fake news keep book number one,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
75975,15643,mark levin written big number one bestselling book called conspicuously accurately unfreedom press great book tell like fake news keep book number one,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
100894,20592,congratulation prime minister abe japan hosting fantastic well run g20 wasnt thing missing mistake made perfect people japan must proud prime minister,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1
69576,16162,thank president moon south korea hosting american delegation immediately following successful g20 japan great call chairman kim north korea well covered meeting good thing happen,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,1
66802,14260,congratulation legislator new jersey passing tax would driven large number high end taxpayer state many planning leave staying new york others start changing thought process tax fast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
72348,14320,thank #G20Summit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
149924,44813,thank real professional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
96454,15972,country history poverty index also best number ever league team love coming white house big fan american team woman soccer megan win first talk finish job havent yet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
96454,15972,country history poverty index also best number ever league team love coming white house big fan american team woman soccer megan win first talk finish job havent yet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
135086,21903,invited megan team inviting team win lose megan never disrespect country white house flag especially since much done team proud flag wear usa great,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1
135086,21903,invited megan team inviting team win lose megan never disrespect country white house flag especially since much done team proud flag wear usa great,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1
117381,21047,woman soccer player stated going f ing white house win nba refuse call owner owner please explain got criminal justice reform passed black unemployment lowest level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1
11087,2390,invited megan team inviting team win lose megan never disrespect country white house flag especially since much done team proud flag wear usa great,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0
9565,2304,woman soccer player stated going f ing white house win nba refuse call owner owner please explain got criminal justice reform passed black unemployment lowest level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0
9565,2304,woman soccer player stated going f ing white house win nba refuse call owner owner please explain got criminal justice reform passed black unemployment lowest level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0
7731,1730,country history poverty index also best number ever league team love coming white house big fan american team woman soccer megan win first talk finish job havent yet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
7731,1730,country history poverty index also best number ever league team love coming white house big fan american team woman soccer megan win first talk finish job havent yet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
75061,19190,democrat want open border equal violent crime drug human trafficking also want high tax like republican want whats good america exact opposite,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0
36631,6787,interviewed today 15 enjoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70355,16093,bad dems congress wont anything border security want open border mean crime getting done including building wall people ever coming usa economy good best history,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0
0,5443,rt jared kushner speaks u mideast peace plan conference bahrain moment imagine new reality middle east h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10864,rt looking forward collaborating #BeBest ambassador delighted working alongside many people in,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,20125,rt stock market heading one best month june history country thank mr president,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
0,4541,rt headed texas today discus #apprenticeship expansion #PledgetoAmericasWorkers #USMCA texas added,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5141,rt proud stand governor calling congress ratify #USMCA update nation trade agreement wi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,10069,rt tomorrow hearing hatch act latest attempt silence trump administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4961,rt american hear tomorrow night confirm mexico done last day secure southern b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,475,rt #BREAKING melania trump senior aide replace sarah sander stephanie grisham press secretary communicat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4026,rt great choice choosing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,4213,rt great keynoting senate weekly policy lunch discussing workforce development policy higher ed act reauthorizatio,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
